step,epoch,metric,value
269,2,train/lr,6.9951093442516e-05
270,2,train/loss,1.98492431640625
270,2,train/lr,6.994966593114451e-05
271,2,train/loss,1.9878767728805542
271,2,train/lr,6.99482178998825e-05
272,2,train/loss,1.5381195545196533
272,2,train/lr,6.994674934958015e-05
273,2,train/loss,1.7724032402038574
273,2,train/lr,6.994526028109966e-05
274,2,train/loss,1.931671142578125
274,2,train/lr,6.994375069531531e-05
275,2,train/loss,1.8085153102874756
275,2,train/lr,6.994222059311343e-05
276,2,train/loss,1.9353313446044922
276,2,train/lr,6.994066997539238e-05
277,2,train/loss,1.8729276657104492
277,2,train/lr,6.993909884306257e-05
278,2,train/loss,2.2202436923980713
278,2,train/lr,6.993750719704645e-05
279,2,train/loss,2.0573270320892334
279,2,train/lr,6.993589503827852e-05
280,2,train/loss,2.0146334171295166
280,2,train/lr,6.993426236770532e-05
281,2,train/loss,1.740015983581543
281,2,train/lr,6.993260918628544e-05
282,2,train/loss,1.9998109340667725
282,2,train/lr,6.99309354949895e-05
283,2,train/loss,2.0701425075531006
283,2,train/lr,6.992924129480017e-05
284,2,train/loss,2.0073494911193848
284,2,train/lr,6.992752658671218e-05
285,2,train/loss,1.8472265005111694
285,2,train/lr,6.992579137173226e-05
286,2,train/loss,1.9596288204193115
286,2,train/lr,6.992403565087918e-05
287,2,train/loss,1.7067248821258545
287,2,train/lr,6.992225942518384e-05
288,2,train/loss,1.8200483322143555
288,2,train/lr,6.992046269568904e-05
289,2,train/loss,1.9948396682739258
289,2,train/lr,6.991864546344971e-05
290,2,train/loss,1.8492796421051025
290,2,train/lr,6.991680772953282e-05
291,2,train/loss,2.4214043617248535
291,2,train/lr,6.991494949501733e-05
292,2,train/loss,2.1350855827331543
292,2,train/lr,6.991307076099428e-05
293,2,train/loss,1.7794532775878906
293,2,train/lr,6.991117152856669e-05
294,2,train/loss,2.0487639904022217
294,2,train/lr,6.990925179884967e-05
295,2,train/loss,2.0094845294952393
295,2,train/lr,6.990731157297037e-05
