step,epoch,metric,value
153,1,train/loss,2.71791410446167
153,1,train/lr,7.65e-05
154,1,train/loss,2.6292805671691895
154,1,train/lr,7.7e-05
155,1,train/loss,2.816876173019409
155,1,train/lr,7.75e-05
156,1,train/loss,2.6612234115600586
156,1,train/lr,7.800000000000001e-05
157,1,train/loss,2.627803087234497
157,1,train/lr,7.850000000000001e-05
158,1,train/loss,2.5586752891540527
158,1,train/lr,7.900000000000001e-05
159,1,train/loss,2.5485410690307617
159,1,train/lr,7.950000000000001e-05
160,1,train/loss,2.505713939666748
160,1,train/lr,8e-05
161,1,train/loss,2.3889238834381104
161,1,train/lr,8.05e-05
162,1,train/loss,2.6039226055145264
162,1,train/lr,8.1e-05
163,1,train/loss,2.385629177093506
163,1,train/lr,8.15e-05
164,1,train/loss,2.497753620147705
164,1,train/lr,8.2e-05
165,1,train/loss,2.440164089202881
165,1,train/lr,8.25e-05
166,1,train/loss,2.478876829147339
166,1,train/lr,8.3e-05
166,1,train/batches,331.0
166,1,train/compute_pct,99.91027187803819
166,1,train/compute_sec,27.099033174890792
166,1,train/data_wait_pct,0.08972812196180666
166,1,train/data_wait_sec,0.024337290931725875
166,1,train/examples,5296.0
166,1,train/examples_per_sec,195.25596963229026
166,1,train/input_tokens,625993.0
166,1,train/peak_vram_gb,4.833143711090088
166,1,train/target_tokens,424718.0
166,1,train/tokens_per_sec,38738.21659900176
166,1,train/total_sec,27.123370465822518
166,1,train/epoch_loss,4.032939888559439
166,1,epoch1/batches,331.0
166,1,epoch1/compute_pct,99.91027187803819
166,1,epoch1/compute_sec,27.099033174890792
166,1,epoch1/data_wait_pct,0.08972812196180666
166,1,epoch1/data_wait_sec,0.024337290931725875
166,1,epoch1/examples,5296.0
166,1,epoch1/examples_per_sec,195.25596963229026
166,1,epoch1/input_tokens,625993.0
166,1,epoch1/peak_vram_gb,4.833143711090088
166,1,epoch1/target_tokens,424718.0
166,1,epoch1/tokens_per_sec,38738.21659900176
166,1,epoch1/total_sec,27.123370465822518
166,1,val/bleu,0.05347337793345688
166,1,val/chrf,6.903593414163334
166,1,val/combined,0.6075841174146012
166,1,val/eval_peak_vram_gb,4.833143711090088
166,1,val/eval_samples_per_sec,6.264696131929714
166,1,val/eval_seconds,95.29592296699411
166,1,val/eval_tokens_per_sec,2405.64331466101
167,2,train/loss,3.003453254699707
167,2,train/lr,8.35e-05
168,2,train/loss,2.7212400436401367
168,2,train/lr,8.4e-05
169,2,train/loss,2.6119868755340576
169,2,train/lr,8.450000000000001e-05
170,2,train/loss,2.5994713306427
170,2,train/lr,8.5e-05
171,2,train/loss,2.520280361175537
171,2,train/lr,8.55e-05
172,2,train/loss,2.478184223175049
172,2,train/lr,8.6e-05
173,2,train/loss,2.605492353439331
173,2,train/lr,8.65e-05
174,2,train/loss,2.52050518989563
174,2,train/lr,8.7e-05
175,2,train/loss,2.4148101806640625
175,2,train/lr,8.75e-05
176,2,train/loss,2.4828710556030273
176,2,train/lr,8.800000000000001e-05
177,2,train/loss,2.5300371646881104
177,2,train/lr,8.850000000000001e-05
178,2,train/loss,2.400033473968506
178,2,train/lr,8.900000000000001e-05
179,2,train/loss,2.31192684173584
179,2,train/lr,8.950000000000001e-05
180,2,train/loss,2.4629321098327637
180,2,train/lr,9e-05
181,2,train/loss,2.505126714706421
181,2,train/lr,9.05e-05
182,2,train/loss,2.412743091583252
182,2,train/lr,9.1e-05
183,2,train/loss,2.359487771987915
183,2,train/lr,9.15e-05
184,2,train/loss,2.456963062286377
184,2,train/lr,9.200000000000001e-05
185,2,train/loss,2.41237473487854
185,2,train/lr,9.250000000000001e-05
186,2,train/loss,2.350515604019165
186,2,train/lr,9.300000000000001e-05
187,2,train/loss,2.2739691734313965
187,2,train/lr,9.350000000000001e-05
188,2,train/loss,2.3606810569763184
188,2,train/lr,9.4e-05
189,2,train/loss,2.338517904281616
189,2,train/lr,9.449999999999999e-05
190,2,train/loss,2.372565269470215
190,2,train/lr,9.5e-05
191,2,train/loss,2.3784146308898926
191,2,train/lr,9.55e-05
192,2,train/loss,2.6199898719787598
192,2,train/lr,9.6e-05
193,2,train/loss,2.6682775020599365
193,2,train/lr,9.65e-05
194,2,train/loss,2.5397286415100098
194,2,train/lr,9.7e-05
195,2,train/loss,2.415055751800537
195,2,train/lr,9.75e-05
196,2,train/loss,2.5842320919036865
196,2,train/lr,9.8e-05
197,2,train/loss,2.3008525371551514
197,2,train/lr,9.850000000000001e-05
198,2,train/loss,2.473008632659912
198,2,train/lr,9.900000000000001e-05
199,2,train/loss,2.3259401321411133
199,2,train/lr,9.95e-05
200,2,train/loss,2.3309688568115234
200,2,train/lr,0.0001
201,2,train/loss,2.244229316711426
201,2,train/lr,9.999998276792908e-05
202,2,train/loss,2.3361587524414062
202,2,train/lr,9.999993107172816e-05
203,2,train/loss,2.2826731204986572
203,2,train/lr,9.999984491143288e-05
204,2,train/loss,2.1581108570098877
204,2,train/lr,9.999972428710264e-05
205,2,train/loss,2.333617687225342
205,2,train/lr,9.999956919882058e-05
206,2,train/loss,2.2003021240234375
206,2,train/lr,9.999937964669359e-05
207,2,train/loss,2.1950278282165527
207,2,train/lr,9.999915563085234e-05
208,2,train/loss,2.336137056350708
208,2,train/lr,9.999889715145123e-05
209,2,train/loss,2.290527820587158
209,2,train/lr,9.999860420866844e-05
210,2,train/loss,2.199664831161499
210,2,train/lr,9.999827680270587e-05
211,2,train/loss,2.2013895511627197
211,2,train/lr,9.999791493378921e-05
212,2,train/loss,2.3451991081237793
212,2,train/lr,9.999751860216787e-05
213,2,train/loss,2.2486042976379395
213,2,train/lr,9.999708780811505e-05
214,2,train/loss,2.257272243499756
214,2,train/lr,9.999662255192772e-05
215,2,train/loss,2.316584587097168
215,2,train/lr,9.999612283392651e-05
216,2,train/loss,2.2278642654418945
216,2,train/lr,9.99955886544559e-05
217,2,train/loss,2.5690019130706787
217,2,train/lr,9.99950200138841e-05
218,2,train/loss,2.6125552654266357
218,2,train/lr,9.999441691260305e-05
219,2,train/loss,2.3549728393554688
219,2,train/lr,9.999377935102847e-05
220,2,train/loss,2.377824306488037
220,2,train/lr,9.999310732959979e-05
221,2,train/loss,2.3319413661956787
221,2,train/lr,9.999240084878025e-05
222,2,train/loss,2.277691602706909
222,2,train/lr,9.999165990905683e-05
223,2,train/loss,2.322819948196411
223,2,train/lr,9.999088451094021e-05
224,2,train/loss,2.3346846103668213
224,2,train/lr,9.999007465496488e-05
225,2,train/loss,2.399540424346924
225,2,train/lr,9.998923034168905e-05
226,2,train/loss,2.2417516708374023
226,2,train/lr,9.998835157169468e-05
227,2,train/loss,2.2272183895111084
227,2,train/lr,9.998743834558752e-05
228,2,train/loss,2.4143099784851074
