step,epoch,metric,value
163,1,train/lr,8.15e-05
164,1,train/loss,2.4579427242279053
164,1,train/lr,8.2e-05
165,1,train/loss,2.448700428009033
165,1,train/lr,8.25e-05
166,1,train/loss,2.4347987174987793
166,1,train/lr,8.3e-05
166,1,train/batches,331.0
166,1,train/compute_pct,99.91288453002835
166,1,train/compute_sec,31.981247031886596
166,1,train/data_wait_pct,0.08711546997165354
166,1,train/data_wait_sec,0.027884905721293762
166,1,train/examples,5296.0
166,1,train/examples_per_sec,165.45278423429127
166,1,train/input_tokens,910581.0
166,1,train/peak_vram_gb,4.837530136108398
166,1,train/target_tokens,424772.0
166,1,train/tokens_per_sec,41717.87609244969
166,1,train/total_sec,32.00913193760789
166,1,train/epoch_loss,3.9913884937943287
166,1,epoch1/batches,331.0
166,1,epoch1/compute_pct,99.91288453002835
166,1,epoch1/compute_sec,31.981247031886596
166,1,epoch1/data_wait_pct,0.08711546997165354
166,1,epoch1/data_wait_sec,0.027884905721293762
166,1,epoch1/examples,5296.0
166,1,epoch1/examples_per_sec,165.45278423429127
166,1,epoch1/input_tokens,910581.0
166,1,epoch1/peak_vram_gb,4.837530136108398
166,1,epoch1/target_tokens,424772.0
166,1,epoch1/tokens_per_sec,41717.87609244969
166,1,epoch1/total_sec,32.00913193760789
166,1,val/bleu,0.1419638108422095
166,1,val/chrf,7.278488138370062
166,1,val/combined,1.0165047532072011
166,1,val/eval_peak_vram_gb,4.837530136108398
166,1,val/eval_samples_per_sec,6.253489375318776
166,1,val/eval_seconds,95.46670093599823
166,1,val/eval_tokens_per_sec,2401.33992012241
167,2,train/loss,2.5919623374938965
167,2,train/lr,8.35e-05
168,2,train/loss,2.5809755325317383
168,2,train/lr,8.4e-05
169,2,train/loss,2.5191526412963867
169,2,train/lr,8.450000000000001e-05
170,2,train/loss,2.613356590270996
170,2,train/lr,8.5e-05
171,2,train/loss,2.5309979915618896
171,2,train/lr,8.55e-05
172,2,train/loss,2.510831356048584
172,2,train/lr,8.6e-05
173,2,train/loss,2.5017476081848145
173,2,train/lr,8.65e-05
174,2,train/loss,2.416346788406372
174,2,train/lr,8.7e-05
175,2,train/loss,2.45672869682312
175,2,train/lr,8.75e-05
176,2,train/loss,2.3498146533966064
176,2,train/lr,8.800000000000001e-05
177,2,train/loss,2.4384403228759766
177,2,train/lr,8.850000000000001e-05
178,2,train/loss,2.3188164234161377
178,2,train/lr,8.900000000000001e-05
179,2,train/loss,2.531940221786499
179,2,train/lr,8.950000000000001e-05
180,2,train/loss,2.527494430541992
180,2,train/lr,9e-05
181,2,train/loss,2.3408138751983643
181,2,train/lr,9.05e-05
182,2,train/loss,2.395699977874756
182,2,train/lr,9.1e-05
183,2,train/loss,2.4163544178009033
183,2,train/lr,9.15e-05
184,2,train/loss,2.366240978240967
184,2,train/lr,9.200000000000001e-05
185,2,train/loss,2.441540241241455
185,2,train/lr,9.250000000000001e-05
186,2,train/loss,2.355231761932373
186,2,train/lr,9.300000000000001e-05
187,2,train/loss,2.414478302001953
187,2,train/lr,9.350000000000001e-05
188,2,train/loss,2.347609519958496
188,2,train/lr,9.4e-05
189,2,train/loss,2.302196741104126
189,2,train/lr,9.449999999999999e-05
